257,140.0117433,36.57920089,623.5656217
256,140.0145241,36.572845,28.22469677
255,140.0146321,36.5725452,20.51085846
254,140.0146969,36.5723198,23.42960071
253,140.0146969,36.5720448,19.64174377
252,140.0146907,36.5718144,23.85012011
251,140.0146506,36.5715394,22.28999121
250,140.014592,36.5712892,39.02868499
249,140.0143977,36.5709077,112.7322186
248,140.0138517,36.5697928,160.9624268
247,140.0130558,36.5682147,150.168377
246,140.0123155,36.5667405,174.0586068
245,140.011473,36.5650186,10.94229697
244,140.0114128,36.564917,7.450455409
243,140.0113604,36.5648625,11.48207009
242,140.0112617,36.5648229,10.12118921
241,140.0111707,36.5648204,9.794452193
240,140.0110828,36.5648278,16.33218261
239,140.0109393,36.5648687,811.7306744
238,140.003799,36.5668513,166.3672772
237,140.0023352,36.5672554,57.48816355
236,140.001828,36.5673862,41.38373269
235,140.0014601,36.5674596,42.56829316
234,140.0010787,36.5675027,49.98557556
233,140.0006303,36.5675443,117.6142215
232,139.9995729,36.5675788,59.69784873
231,139.9990369,36.5676188,154.6941477
230,139.9976459,36.5676494,65.37727411
229,139.9970581,36.567632,16.96130091
228,139.9969056,36.5676364,218.0033626
227,139.9949453,36.5676774,226.0986519
226,139.9929124,36.5677335,177.1048454
225,139.99132,36.5677766,66.61515896
224,139.9907211,36.567796,73.37829165
223,139.9900612,36.5677922,28.29278945
222,139.9898068,36.567786,28.53844117
221,139.9895503,36.5677745,28.78403166
220,139.9892916,36.5677626,23.54854709
219,139.9890801,36.5677485,25.41625556
218,139.988852,36.5677293,50.2651698
217,139.9884011,36.5676873,31.02104378
216,139.9881238,36.5676474,21.86605378
215,139.9879285,36.5676174,19.25268181
214,139.9877571,36.5675854,19.02831163
213,139.9875883,36.5675487,23.29941222
212,139.9873826,36.5674966,105.7534904
211,139.9864502,36.5672518,33.86569761
210,139.986153,36.5671649,48.617255
209,139.9857205,36.5670812,41.55683554
208,139.9853491,36.5670268,19.15059341
207,139.9851772,36.567013,30.17867545
206,139.9849062,36.5669937,42.26412417
205,139.9845263,36.566978,17.83091133
204,139.9843664,36.5669622,22.41237211
203,139.9841666,36.5669275,16.20059108
202,139.9840237,36.5668904,10.55490967
201,139.9839321,36.5668579,10.84051365
200,139.9838412,36.5668119,11.39223576
199,139.9837509,36.5667487,11.06393411
198,139.9836736,36.5666669,13.24815195
197,139.9835956,36.5665493,12.00546838
196,139.983537,36.5664309,8.777280439
195,139.983517,36.5663312,30.93725644
194,139.9834419,36.5659814,73.1803989
193,139.9832899,36.5651453,66.62496714
192,139.9831551,36.564383,29.55736979
191,139.9830804,36.5640499,4.795877184
190,139.983069,36.5639956,104.7394945
189,139.9827531,36.5628369,189.5656087
188,139.9823884,36.5606624,143.9071008
187,139.9821313,36.5590062,31.05501782
186,139.9820612,36.5586532,43.18763118
185,139.9820518,36.5581462,31.13197522
184,139.9820752,36.5577819,41.40811731
183,139.9821313,36.5573012,37.71979027
182,139.9821703,36.5568612,15.77212195
181,139.9822128,36.5566845,15.51429839
180,139.9822534,36.5565102,18.14382194
179,139.9823172,36.5563141,12.4463036
178,139.9823534,36.5561758,8.976281778
177,139.9823702,36.5560727,8.626061694
176,139.9823883,36.5559742,8.84122394
175,139.982411,36.5558747,38.78289932
174,139.9825429,36.5554531,7.711411404
173,139.9825761,36.5553736,11.04355027
172,139.9826287,36.5552636,7.066783606
